1204;BERMAIN-MAIN DENGAN REGRISTRY WINDOWS;AMPERIYANTO ,TRI;5.2;I
1205;PENGANTAR MATEMATIKA UNTUK ILMU EKONOMI DAN BISNIS;NABABAN ,M;330.145'3;V
1206;INTRODUCTION TO MATHEMATICAL STATISTICS;HOGG.ROBBERT V;519.5;V
1207;KALKULUS DAN GEOMETRI ANALITIS JILID II;PURCELL ,EDWIN J;515.15;II
1208;TEORI PERMAINAN;KARTONO;519;V
1209;ANALYSIS OF INVENTORY SYSTEMS;HADLEY ,G;332.041.2;V
1210;SPHERICAL MODELS;WENNINGER MAGNUS J;516'.15;II
1211;PENGENALAN UNIX DAN LINUX;KADIR ,ABDUL;5.432;I
1212;INTRODUCTION TO MATHEMATICAL STATISTICS;HOGG ROBERT V;519;V
1213;TOPOLOGY NOW;MESSER ROBERT;514;II
1214;3-D COMPUTER GRAPHICS A MATHEMATICAL INTRODUCTION WITH OPENGL;BUSS SAMUEL R;006.6'93;I
1215;ARTIFICIAL INTELLIGENCE A MODERN APPROACH;RUSSELL STUART;519;V
1216;LINEAR ALGEBRA AND DIFFERENTIAL EQUATIONS;GIVENTAL ALEXANDER;510;II
1217;PORTRAITS OF THE EARTH A MATHEMATICIAN LOOKS AT MAPS;FEEMAN TIMOTHY G;526;V
1218;PRIMAL-DUAL INTERIOR-POINT METHODS;WRIGHT STEPHEN J;"519;7'2--20";V
1219;A SIMPLIFIED APPROACH TO  IMAGE PROCESSING;CRANE RANDY;621.36'72855133;V
1220;AN INTRODUCTION TO STOCHASTIC MODELING;TAYLOR HOWARD M;003'.76;I
1221;UML DISTILLED THIRD EDITION;FOWLER MARTIN;005.1'7;I
1222;TEN LECTURES ON WAVELETS;DAUBECHIES INGRID;515.2433;II
1223;REAL INFINITE SERIES;BONAR DANIEL D;515;II
1224;EPISODES IN THE MATHEMATICS OF MEDIEVAL ISLAM;BERGGREN J.L;510.917.4927;II
1225;CONVEX OPTIMIZATION;BOYD STEPHEN;519.6;V
1226;ENUMERATIVE COMBINATORICS VOLUME I;STANLEY RICHARD P;511'.62;II
1227;NONPLUSSED ! MATHEMATICAL PROOF OF IMPLAUSIBLE IDEAS;HAVIL JULIAN;510;II
1228;SOLVING MATHEMATICAL PROBLEMS;TAO TERENCE;510.285;II
1229;SOURCE BOOK OF PARALLEL COMPUTING;DONGARRA JACK;5.1;I
1230;THE PENGUIN DICTIONARY OF CURIOUS AND INTERESTING GEOMETRY;WELLLS DAVID;516;II
1231;UNCONSTRAINED FACE RECOGNITION;ZHOU KEVIN SHAOHUA;658;V
1232;MATRIKS ANALYSIS;HORN ROGER A;510;II
1233;STOCHASTICS MODELS WITH APPLICATION CANCERS. AIDS AND OTHER BIOMEDICAL SYSTEMS;WAI TAN;519;V
1234;3D MATH PRIMER FOR GRAPHICS AND GAME DEVELOPMENT;DUNN FLETCHER;6.6;I
1235;TEACHING UNDERGRADUATES;DOMINOWSKI ROGER L;378.1'25;V
1236;THE JOY OF MATHEMATICS;PAPPAS THEONI;510;II
1237;GEODESIC MATH AND HOW TO USE IT;KENNER HUGH;510;II
1238;FOURIER SERIES;TOLSTOV P GEORGI;515;II
1239;MULTIVARIATES DATA ANALYSIS. SIXTH EDITION;HAIR JOSEPH F;519.23;V
1240;ADVANCED ENGINEETING MATHEMATICS;KREYSZIG ERWIN;510;II
1241;DATA AND COMPUTER COMMUNICATIONS;STALLINGS WILLLIAM;4.6;I
1242;COMPUTER NETWORK  AND INTERNETS;COMER  E DOUGLAS;5;I
1243;MICROECONOMICS;PINDYCK S ROBERT;330;V
1244;CRYPTOGRAPHY AND NETWORK SECURITY PRINCIPLE&PRACTICES. 4TH ED;STALING WILLIAM;658;V
1245;ECONOMETRICS;SCHMIDT STEPHEN J;330.182;V
1246;MODERN ELEMENTARY STATISTICS;FREUND JOHN E.;519;V
1247;ALGORITHMS;DASGUPTA SANJOY;512;II
1248;GRAFH THEORY. MODELING. APPLICATION AND ALGORITHMS;AGNARSSON GEIR;515;II
1249;NUMERICAL METHODS FOR ENGINEERS;CHAPRA STEVEN C;519.4'024'62;V
1250;USING ECONOMETRICS A PRACTICAL GUIDE;STUDENMUND A. H;330;V
1251;DISCOVERING COMPUTERS FUNDAMENTALS MENJELAJAH DUNIA KOMPUTER;SHELLY GARY B;4;I
1252;PARTIAL DIFFERENTIAL EQUATIONS OF APPLIED MATHEMATICS;ZAUDERER ERICH;512;II
1253;LINEAR ALGEBRA WITH APLICATIONS;LEON STEVEN J;512;II
1254;SIMULATION MODELLING & ANALYSIS;LAW AVERILL M;3.3;I
1255;NEURAL NETWORKS A CLASSROOM APPROACH;KUMAR SATISH;5.1;I
1256;APPLIED ECONOMETRIC TIME SERIES 2ND ED;ENDERS WALTER;330'01'519232;V
1257;TOPOLOGY;DAVIS ,SHELDON W;514;II
1258;INTRODUCTION TO GRAPH THEORY;CHARTRAND GARY;512;II
1259;FOURIER SERIES & BOUNDARY VALUE PROBLEMS;BROWN JAMES WARD;511'.62;II
1260;INTRODUCTION TO ENUMERATIVE COMBINATORICS;BONA ,MIKLOS;511'.62;II
1261;COMPLEX DYNAMICS;DAVANEY ROBERT L;514'.742;II
1262;TEACHING FOR QUALITY LEARNING AT UNIVERSITY;BIGGS JOHN;378.1'25;V
1263;ALGORITHMS FOR IMAGE PROGESSING AND COMPUTER VISION;PARKER JAMES R;621.36'7'02855133;V
1264;2D OBJECT DETECTION AND RECOGNITION: MODELS. ALGORITHMS. AND NETWORKS;AMIT YALI;006.3'7;I
1265;THREE-DIMENTIONAL COMPUTER VISION;SHIRAI ,Y;005.1'7;I
1266;MATHEMATICAL ELEMENTS FOR COMPUTER GRAPHIC;ROGERS DAVID F;515.2433;II
1267;COMPUTER VISION  A MODERN APPROACH;FORSYTH DAVID A;5.1;I
1268;CONCEPTS. TECHNIQUES. AND MODELS OF COMPUTER PROGRAMMING;ROY PETER VAN;5.1;I
1269;THE ART OF COMPUTER PROGRAMMING VOL 1;KNUTH DONALD E;5.1;I
1270;THE ART OF COMPUTER PROGRAMMING VOL 2;KNUTH DONALD E;5.1;I
1271;THE ART OF COMPUTER PROGRAMMING VOL 3;KNUTH DONALD E;5.1;I
1272;THE ART OF COMPUTER PROGRAMMING VOL 4;KNUTH DONALD E;5.1;I
1273;DEVELOPING MINDS;COSTA ARTHUR L;317.15;V
1274;MATHEMATCAL MODELLING IN THE ENVIRONMENT;HADLOCK CHARLES R;;III atau IV
1275;A NEW KIND OF SCIENCE;WOLFRAM STEPHEN;500;V
1276;MULTIPLE VIEW GEOMETRY IN COMPUTER VISION;HARTLEY RICHARD;658;V
1277;PENGENALAN MATLAB;PERANGINANGIN ,KASIMAN;5.12;I
1278;ALGORITMA DAN PEMROGRAMAN DALAM BAHASA PASCAL DAN C;MUNIR ,RINALDI;5.133;I
1279;ALGORITMA DAN PEMROGRAMAN DALAM BAHASA PASCAL DAN C;MUNIR ,RINALDI;5.133;I
1280;MEMAHAMI SISTEM INFORMASI;WITARTO;658.403;V
1281;MATEMATIKA EKONOMI;TJOKROPRAJITNO ,SOEHEROE;330.154 3;V
1282;TEORI EKONOMI MIKRO ANALISIS MATEMATIS;HARTONO ,JOGIYANTO;338.51;V
1283;DASAR-DASAR MATEMATIKA EKONOMI JILID 1;CHIANG ,ALPHA C;330.154;V
1284;MATEMATIKA LANJUTAN UNTUK PARA INSINYUR  DAN ILMUWAN;SPIEGEL ,MURRAY R;515;II
1285;STATISTIKA MATEMATIS LANJUTAN;HERRHYANTO;519.5;V
1286;MATEMATIKA UNTUK CALON MAHASISWA;SETIAJIT ,RADEN;515;II
1287;ALGORITMA DAN PEMROGRAMAN DALAM BAHASA PASCAL DAN C;MUNIR , RINALDI;5.133;I
1288;DASAR-DASAR ANALISIS NUMERIK (SUATU PENDEKATAN ALGORITMA);CONTE SAMUEL D;519.4;V
1289;RISET OPERASI;TAHA , HAMDY A;519;V
1290;ALJABAR LINEAR ELEMENTER;ANTON ,HOWARD;512.5;II
1291;PEMBENTUKAN TABEL MORTALITA;ABDULCADIR ,PURWANTO;519;V
1292;THEORY AND PROBLEM OF STRUCTURAL ANALYSIS;TUMA ,JAN J;515;II
1293;DASAR-DASAR MATEMATIKA DISKRET;LIU ,CL;510;II
1294;KAMUS BESAR EKONOMI;WINARNO ,SIGIT;;III atau IV
1295;EUCLIDEAN AND NON EUCLIDEAN GEOMETRY AN ANALYTIC APPROACH;RYAN PATRICK J;512;II
1296;HANDBOOK OF WRITING FOR THE MATHEMATICAL SCIENCES;HIGHAM ,NICHOLAS J;808'06651;III atau IV
1297;HANDBOOK OF WRITING FOR THE MATHEMATICAL SCIENCES;HIGHAM ,NICHOLAS J;808'06651;III atau IV
1298;SISTEM INFORMASI MANAJEMEN;SUSANTO ,AZHAR;658.403 801;V
1299;TEN LECTURES ON WAVELETS;DAUBECHIES INGRID;515'2433;II
1300;FUNGSI RIIL;HUTAHAEAN ,E;515.8;II
1301;INTRODUCTION TO MATHEMATICAL STATISTICS;HOGG ,ROBERT V;519.5;V
1302;PRINCIPLES OF PARALLEL PROGRAMMING;LIN , CALVIN;005.2'75;I
1303;DIGITAL IMAGE PROCESSING;GONZALES , RAFAEL C;6.37;I
1304;COMPUTER SCIENCE AN OVERVIEW;BROOKSHEAR;4;I
1305;COMPUTER NETWORKING;KUROSE , JAMES F;4.6;I
1306;LEARNING OPENCV;BRADSKI , GARY;6.37;I
1307;FEATURE EXTRACTION & IMAGE PROCESSING;NIXON , MARK;6.37;I
1308;APLLIED NUMERICAL METHODS WITH MATLAB;CHAPRA , STEVEN C;519;V
1309;OPTIONS. FUTURES AND OTHER DERIVATIVES;HULL , JOHN C;332.64;V
1310;ELEMENTARY REAL ANALYSIS;THOMSON BRIAN ,S;515;II
1311;MATHEMATICAL MODELS IN BIOLOGY AN INTRODUCTION;ALLMAN , ELIZABETH S;570'.1'5118;V
1312;TEORI PENGOLAHAN CITRA DIGITAL;SUTOYO ,T;5.118;I
1313;MATHEMATICS FOR COMPUTER GRAPHICS;VINCE , JOHN;6.6;I
1314;MICROSOFT VISUAL C, 2008;SHARP , JOHN;5.362;I
1315;REAL ANALYSIS;HOWIE , JOHN M;515;II
1316;RISET OPERASI;DIMYATI ,TJUTJU TARLIAH;519;V
1317;TOPICS IN ALGEBRA;HERSTEIN ,I.N;512;II
1318;SISTEM INFORMASI MANAJEMEN;MCLEOD ,RAYMOND;658;V
1319;IMAGE PROCESSING FOR COMPUTER GRAPHICS AND VISION;VELHO , LUIZ;006.3'7;I
1320;THE ELEMENTS OF STATISTICAL LEARNING;HASTIE , TREVOR;519.5'36;V
1321;GEOMETRIC ALGEBRA FOR COMPUTER SCIENCE;DORST , LEO;518;II
1322;HANDBOOK OF STATISTICAL ANALYSIS & DATA MINING APPLICATIONSNISBET.ROBERT;NISBET , ROBERT;006.3'12;I
1323;SINGKAT TEPAT DAN JELAS MICROSOFT ACCESS 2002;UKAR ,KURWENI;5.369;I
1324;SISTEM OPERASI EDISI KEDUA;HARIYANTO ,BAMBANG;5.43;I
1325;KALKULUS DAN GEOMETRI ANALITIS JILID I EDISI KELIMA;PURCELL , EDWIN J;515.15;II
1326;ANALISIS ABSTRAK;DARMAWIJAYA , SOEPARNA;512.02;II
1327;SOURCE BOOK OF PARALLEL COMPUTING;DONGARRA JACK;5.1;I
1328;FINETE MATHEMATICS & ITS APPLICATION;GOLDSTEIN , LARRY J;510;II
1329;MATHEMATICAL OPTIMIZATION In COMPUTER GRAPHICS and VISION;VELHO LUIS;5.1;I
1330;CONTEMPORARY ABSTRACT ALGEBRA;GALLIAN , JOSEPH A;512;II
1331;INTRODUCTION TO COMPUTER GRAPHICS;KLAWONN , FRANK;5.1;I
1332;HUMAN-COMPUTER INTERACTION. THIRD EDITION;DIX ,ALAN;5.23;I
1333;CRACKING GRE MATHEMATICS SUBJECT TEST 4TH EDITION;LEDUC ,STEVEN C;519;V
1334;APPLIED AND ALGORITHMIC GRAPH THEORY;CHARTRAND ,GARY;511'.5;II
1335;INTRODUCTION  TO MATHEMATICAL PROGRAMING;HILLIIER , FRDERICK S;519.7;V
1336;INTRODUCTION TO WAVELETS AND WAVELET TRANSFORMS;BURRUS , SIDNEY C.;621.382'2'0;V
1337;FOURIER SERIES;TOLSTOV , P GEORGI;515;II
1338;ORDINARY DIFFERENTIAL EQUATIONS AND STABILITY THEORY;DEO ,S.G;515.352;II
1339;SINGULAR INTEGRALS AND DIFFERENTIABILITY PROPERTIS OF FUNCTIONS;STEIN ,ELIAS M.;519;V
1340;MATHEMATICAL MODELING IN THE ENVIRONMENT;HADLOCK , CHARLES R;512;II
1341;MODELLING AND MATHEMATICS EDUCATION;BLUM W;510;II
1342;PANDUAN PRAKTIS MICROSOFT OFFICE 2000;ATAS KERJASAMA;5.369;I
1343;AN INTRODUCTION APPLIED GEOSTATISTICS;ISAAKS ,EDWARD H.;551'.72;V
1344;PROBABILITY AND STATISTICS FOR ENGINEERS;MILLER , IRWIN;519.2;V
1345;A FIRST COURSE IN ABSTRACT ALGEBRA;FRALEIGH , JOHN B;512.02;II
1346;KAMUS MATEMATIKA;HOLLANDS , ROY;510.03;II
1347;MASALAH INTERPOLASI DAN MINIMISASI ENERGI;RUSYAMAN;330;V
1348;NONLINEAR TIME SERIES ANALYSIS;KANTS , HOLGER;519.5'5;V
1349;MATHEMATICAL APPROACHES FOR EMERGING AND REEMERGING INFECTIOUS DISEASES;MILLER , WILLARD;614.5'01'51;V
1350;CONTEMPORARYMATHEMATICS;GUMEL , ABBA B;614.401'5118;V
1351;NONLINEAR PROGRAMMING THEORY AND ALGORIHTMS;BAZARAA ,MOKHTAR S.;519.7'6;V
1352;DASAR-DASAR MATEMATIKA EKONOMI JILID 2;CHIANG ,ALPHA C;330.154;V
1353;MATHEMATICAL METHODS FOR SCIENTSTS AND ENGINEERS Linear and Nonlinear Systems;KAHN , PETER B;501.5'1;V
1354;STOCHASTICS PROCESSES;PARZEN , EMANUEL;519;V
1355;DISCRETE MATHEMATICS ELEMENTARY AND BEYON;LOVASZ , L;510;II
1356;CARA PRAKTIS PENGUASAAN DAN PENGGUNAAN METODE NUMERIK;MUNIF , ABDUL;515.6;II
1357;TIME SERIES ANALYSIS;HAMILTON , JAMES D;519.5'5;V
1358;STOCHASTIC PROCESSES IN EPIDEMIOLOGY;MODE , CHARLES J;519.23;V
1359;ABSTRACT ALGEBRA;SIMS , CHARLES;512.02;II
1360;ALGORITMA DAN PEMROGRAMAN;MUNIR RINALDI;5.133;I
1361;DASAR-DASAR ALJABAR LINEAR EDISI KE 7 JILID 2;ANTON , HOWARD;512.5;II
1362;SISTEM INFORMASI MANAJEMEN BAG I;DAVIS GORDON B;658.403.88;V
1363;ELEMENTARY APPLIED PARTIAL DIFFERENTIAL EQUATION WITH BOUNDARY VALUE PROBLEMS;HABERMAN , RICHARD;515.35;II
1364;MATHEMATICAL ANALYSIS I;HAASER , NORMAN B.;516.83;II
1365;INTRODUCTION TO ANALYSIS;GAUGHAN , EDWARD;515;II
1366;ELEMESNTS OF MATHEMATICAL ECONOMICS;;511.8;II
1367;OPTIMIZATIONS METHODS in operation research and systems analysis;MITAL.K.V;519;V
1368;METHODS OF REAL ANALYSIS;GOLDBERG ,RICHARD R.;515.8;II
1369;COUNTERREXAMPLES IN ANALYSIS;GELBAUM , BERNARD R.;519;V
1370;APPLE II USER'S GUIDE;IX , 385 HAL , P , 24 CM;5.3;I
1371;MICROSOFT MULTIPLAN;;5;I
1372;EVERDAY DOS;WEIXEL , SUZANNE;"004;53";I
1373;JAWABAN SOAL-SOAL STATISTIKA untuk Ekonomi & Niaga;SUDJANA;310;V
1374;MICROSCOFT MS-DOS Operating System Version 5.0;STARTED GETTING;5;I
1375;PENGGUNAAN PROGRAM SUPERCALC;HADI DJAROT;4;I
1376;BELAJAR PROGRAM PADA APLE;HARTNELL , TIM;1.642;I
1377;APPLE PASCAL A PROGRAMMING GUIDE;TUCKER ,ALLEN B;001.64'2;I
1378;AN INTRODUCTION TO PROBABILITY THEORY AND ITS APPLICATIONS;FELLER , WILLIAM;519.2;V
1379;PENGUASAAN VISICALC;HERGERT , DOUGLAS;6;I
1380;PENGANTAR MATEMATIKA UNTUK EKONOMI;JOHANNES , H;330.145.3;V
1381;KUMPULAN SOAL MATEMATIKA KEUANGAN EDISI 2;FRENSIDY , BUDI;330.23;V
1382;MATEMATIKA KEUANGAN EDISI 3;FRENSIDY , BUDI;330.23;V
1383;FUNDAMENTALS OF PROBABILITY;GHAHRAMANI ,SAEED;519.2;V
1384;MATHEMATICAL PROGRAMMING SERIES B;COOK ,W.J;519;V
1385;MATHEMATICAL PROGRAMMING SERIES B;COOK ,W.J;519;V
1386;MATHEMATICS AND STATISTICS;LINK ,TUAS BASIC;519;V
1387;ALGORITMA DAN PEMROGRAMAN DALAM BAHASA PASCAL DAN C;MUNIR , RINALDI;5.133;I
1388;STOCHASTIC APPROXIMATION AND ITS APPLICATIONS;CHEN FU , HAN;519;V
1389;Pengantar Analisis Real;Darmawijaya , Soeparma;519;V
1390;Pengantar Analisis Abstrak;Darmawijaya , Soeparma;519;V
1391;A. FIRST COURSE IN MATHEMATICAL MODELING;GIORDANO , RONALD S;511.8;II
1392;INTRODUCTION TO MATHEMATICAL STATISTICS;HOGG ROBERT V;519;V
1393;INTRODUCTION TO MATHEMATICAL STATISTICS;HOGG ROBERT V;519;V
1394;INTRODUCTION TO MATHEMATICAL STATISTICS;HOGG ROBERT V;519;V
1395;INTRODUCTION TO MATHEMATICAL STATISTICS;HOGG ROBERT V;519;V
1396;INTRODUCTION TO REAL ANALYSIS;BARTLE  G ROBERT;515;II
1397;INTRODUCTION TO REAL ANALYSIS;BARTLE  G ROBERT;515;II
1398;INTRODUCTION TO REAL ANALYSIS;BARTLE  G ROBERT;515;II
1399;INTRODUCTION TO REAL ANALYSIS;BARTLE  G ROBERT;515;II
1400;A HANDBOOK OF STATISTICAL ANALYSES USING S-PLUS;EVERITT , BRIAN S;519;V
1401;KALKULUS;MARTONO KOKO;515;II
1402;KALKULUS;MARTONO KOKO;515;II
1403;KALKULUS JILID I EDISI KESEMBILAN;PURCELL , EDWIN;515;II
1404;AN INTRODUCTION ABSTRACT ALGEBRA;HUNGERFORD ,THOMAS W;519;V
1405;CONTEMPORARY ABSTRACT ALGEBRA;GALLIAN JOSEPH A.;512;II
1406;ABSTRACT ALGEBRA Theory  and Applications;JUDSON , THOMAS W;519;V
1407;INTEGER Programming;;519.77;V
1408;GMAT;JAFFE ,EUGENE D.;519;V
1409;HOW TO PREPARE FOR THE GRADUATE RECORD EXAMINATION GRE;BROWNSTEIN ,SAMUEL C.;378:1664;V
1410;ADVANCED CALCULUS;Wrede , ROBERT;515.15;II
1411;CALCULUS;SMITH ,ROBERT T;515.15;II
1412;ESSENTIAL COMPUTER MATHEMATICCS;LIPSCHUTZ , ,SEYMOUR;519.4;V
1413;PRINCIPLES OF COMPUTER SCIENCE;REYNOLDS ,CARL;4.076;I
1414;GLOBAL INFORMATION SOCIETY:OPERATING INFORMATION SYSTEMS IN A DYNAMIC GLOBAL BUSINNES ENVIROMENT;YI-CHAN LAN;658.4'038'011;V
1415;CALCULUS FOR THE LIFE SCIENCES;BITTINGER ,MARVIN L;570'1'515;V
1416;ALGEBRA.A GRADUATE COURSE;ISAACS ,MARTIN I.;512;II
1417;CALCULUS MULTIVARIABLE: EARLY TRANSCENDENTAL FUNCTIONS;SMITH ,ROBERT T;515;II
1418;INTRODUCTION TO OPERATIONS RESEARCH;HILLIER ,FREDERICK S.;519;V
1419;MANAGEMENT INFORMATION SYSTEMS;McLEOD ,RAYMOND;658.403.8;V
1420;NUMERICAL METHODS;FAIRES , DOUGLAS J.;519.4;V
1421;MODERN GEOMETRY;THOMAS , DAVID A;516;II
1422;COMBINATORIAL OPTMIZATION  ( A );SCHRIJVER ,ALEXANDER;519;V
1423;COMBINATORIAL OPTMIZATION  ( B );SCHRIJVER ,ALEXANDER;519;V
1424;COMBINATORIAL OPTMIZATION  ( C );SCHRIJVER ,ALEXANDER;519;V
1425;MATHEMATICAL MODELING IFOR SUSTAINABLE DEVELOPMENT;HADLOCK , CHARLES R;512;II
1426;LINEAR AND NONLINEAR PROGRAMMING;LUENBERGER ,DAVID G;519.72;V
1427;MATHEMATICS FOR FINANCE;CAPINSKI  , MAREK;332.6'01;V
1428;INTRODUCTION TO MATHEMATICAL STATISTICS;HOGG ,ROBERT V;519.5;V
1429;COMPUTATIONAL GEOMETRY AND COMPUTER GRAPHICS IN C++;LASZLO ,MICHAEL J;6.66;I
1430;SOFTWARE ENGINEERING A Practitioner's Approach;PRESSMAN ,ROGER S.;001.64'25;I
1431;A SIMPLIFIED APPROACH TO  IMAGE PROCESSING;CRANE RANDY;621.36'72855133;V
1432;ALGORITHMS AND COMPLEXITY;WILF ,HERBERT S.;511.8;II
1433;CONCEPTS OF MATHEMATICAL MODELING;WALTER J , MEYER;511.8;II
1434;DISCRETE MATHEMATICS ELEMENTARY AND BEYON;LOVAS J L;510;II
1435;OPERATIONS RESEARCHAN INTRODUCTION 9ED;TAHA ,HAMDY A.;519;V
1436;C HOW TO PROGRAM 10ED;DEITEL ,PAUL;5;I
1437;MATHEMATICAL ELEMENTS FOR COMPUTER GRAPHICS;ROGERS DAVID F;6.6;I
1438;MATHEMATICAL MODELS;McELREATH ,RICHARD;591.5601'508;V
1439;LIFE CONTINGENCIE S;SPURGEON ,E.F;519;V
1440;PENGOLAHAN CITRA DIGITAL DENGAN PENDEKATAN ALGORITMIK;MUNIR , RINALDI;6.37;I
1441;PENGOLAHAN CITRA DIGITAL DENGAN PENDEKATAN ALGORITMIK;MUNIR , RINALDI;6.37;I
1442;MATEMATIKA ASURANSI JIWA BAGIAN I;FUTAMI , TAKASHI;519;V
1443;MATEMATIKA ASURANSI JIWA BAGIAN I;FUTAMI , TAKASHI;519;V
1444;PENGANTAR MATEMATIKA UNTUK ILMU EKONOMI DAN BISNIS;NABABAN ,M;330.145'3;V
1445;PENGANTAR MATEMATIKA UNTUK ILMU EKONOMI DAN BISNIS;NABABAN ,M;330.145'3;V
1446;HIDDEN MARKOV MODELS: APPLICATION TO FINANCIAL ECONOMICS (ADVANCE STUDIES IN THEORITICAL AND APPLIED ECONOMICS). 1ED. 2004;R. BHAR , SHIGEYUKI HAMORI;330.145;V
1447;INTRODUCTION TO REAL ANALYSIS;BARTLE ,ROBERT G;515;II
1448;INTRODUCTION TO REAL ANALYSIS;BARTLE ,ROBERT G;515;II
1449;INTRODUCTION TO REAL ANALYSIS;BARTLE ,ROBERT G;515;II
1450;INTRODUCTION TO REAL ANALYSIS;BARTLE ,ROBERT G;515;II
1451;INTRODUCTION TO REAL ANALYSIS;BARTLE ,ROBERT G;515;II
1452;TOPICS IN ALGEBRA;HERSTEIN ,I.N;512;II
1453;TOPICS IN ALGEBRA;HERSTEIN ,I.N;512;II
1454;TOPICS IN ALGEBRA;HERSTEIN ,I.N;512;II
1455;A FIRST COURSE IN ABSTRACT ALGEBRA;FRALEIGH , JOHN B;512.02;II
1456;A FIRST COURSE IN ABSTRACT ALGEBRA;FRALEIGH , JOHN B;512.02;II
1457;SIMULATION MODELING AND ANALYSIS;LAW , AVERILL M;3.3;I
1458;SIMULATION MODELING AND ANALYSIS;LAW , AVERILL M;3.3;I
1459;DATA BASE SYSTEM CONCEPTS 4TH EDITION;SILBERSCHARZ , ABRAHAM;5.74;I
1460;DATA BASE SYSTEM CONCEPTS 4TH EDITION;SILBERSCHARZ , ABRAHAM;5.74;I
1461;THE ELEMENTS OF REAL ANALYSIS EDISI KEII;BARTLE ROBERT G;515'.8;II
1462;THE ELEMENTS OF REAL ANALYSIS EDISI KEII;BARTLE ROBERT G;515'.8;II
1463;HIDDEN MARKOV MODELS: APPLICATION TO FINANCIAL ECONOMICS (ADVANCE STUDIES IN THEORITICAL AND APPLIED ECONOMICS). 1ED. 2004;R. BHAR , SHIGEYUKI HAMORI;330.145;V
1464;HIDDEN MARKOV MODELS: APPLICATION TO FINANCIAL ECONOMICS (ADVANCE STUDIES IN THEORITICAL AND APPLIED ECONOMICS). 1ED. 2004;R. BHAR , SHIGEYUKI HAMORI;330.145;V
1465;FISIKA;BUECHE ,FREDERICK J.;531;V
1466;QUANTITATIVE APPROACHES TO MANAGEMENT;LEVIN ,RICHARD I.;658;V
1467;MANAGEMENT PRODUKSI;ASSAURI ,SOFJAN;658;V
1468;FORTRAN FOR HUMANS;DIDDAY ,RICHARD L.;1.64;I
1469;SOFTWARE ENGINEERING A Practitioner's Approach;PRESSMAN ,ROGER S.;001.64'25;I
1470;MODELING GROUNDWATER FLOW AND POLLUTION;BEAR ,JACOB;551.49;V
1471;THE HANDBOOK OF ARTIFICIAL INTELLIGENCE;BARR ,AVRON;331;V
1472;INDUSTRIAL DYNAMICS;FORRESTER ,JAY W.;621;V
1473;INTRODUCTION ROBOTICS MECHANICS&CONTROL;CRAIG ,JOHN J.;629.8'92;V
1474;INTRODUCTION COMPUTER ENGINEERING HARD WARE AND DESIGN;BOOTH , TAYLOR L.;1.64;I
1475;NEGOTIATE TO WIN;START ,  LYLE;365;V
1476;MANAGERIAL ECONOMICS;SALVATORE , DOMINICK;338.5'024658;V
1477;DESIGN AND ANALYSIS OF EXPERIMENTS;MONTGOMERY ,DOUGLAS C;001.3'34;I
1478;LOGIC FOR COMPUTER SCIENCE;GALLIER ,A.I.T;511.3;II
1479;MICROSOFT WORD 6 FOR WINDOWS STEP BY STEP;CATAPULT;1;I
1480;INTRODUCTION TO COMBINATORY LOGIC;LERCHER ,J.R.HINDLEY , B.;519;V
1481;APPLICATIONS OF GRAPH THEORY ALGORIHMS;CHACHRA ,VINOD;511'5;II
1482;MATHEMATICAL MODELS AND APPLICATIONS;MAKI ,DANIEL P;511.8;II
1483;THE ART OF PROLOG;STERLING ,LEON;005.13'3;I
1484;TUTORIAL AND PROGRAMMING HANDBOOK;SMALTALK /V;332;V
1485;MENGOLAH DATA STATISTIK DENGAN MUDAH MENGGUNAKAN MINITAB 14;IRIAWAN ,NUR;1.422;I
1486;ORGANIZATIONS Structure. processes. behavior;GIBSON ,JAMES L.;519;V
1487;TIME SERIES THEORY AND METHODS;BROCKWELL PETER J;519.5'5;V
1488;REGRESSION ANALYSIS AND ITS APPLICATION A DATA-ORIENTED APPROACH;GUNST ,RICHARD F.;519;V
1489;APPLIED MATHEMATICS FOR ENGINEERS AND PHYSICISTS;PIPES , LOUIS A;519.8;V
1490;MICRO  ECONOMIC THEORY;BILAS , RICHARD A;330;V
1491;PENGANTAR EKONOMI PERUSAHAAN;MANULLANG.M;330;V
1492;MENGHITUNG SENDIRI ANGKA KREDIT UNTUK DOSEN DAN GURU;KANSIL ,C.S.T ,DRS.;351.142;V
1493;CALCULUS WITH APPLICATIONS;LIAL ,MARGARET L.;515;II
1494;CALCULUS WITH  ANALYTIC GEOMETRY;HUNT ,RICHARD A.;515;II
1495;Pengantar Aljabar Abstrak;Dr.Wahyudin;519;V
1496;ANALISIS DERET WAKTU  SATU RAGAM;M.FIRDAUS;519;V
1497;THE THEORY AND PRACTICE OF PENSION FUNDING;TROWBERIDGE ,C.L..;368.01;V
1498;PENDIDIKAN KEWARGANEGARAAN;AMSARI ,MOH. ERNAN ARNO;320;V
1499;LIFE INSURANCE MATHEMATICS;LARSON ,ROBERT E.;519;V
1500;STATISTIKA MATEMATIS;NAR HERRHYANTO;519;V
1501;CONCEPTS OF MATHEMATICAL MODELING;WALTER J , MEYER;511.8;II
1502;UNCONSTRAINED FACE RECOGNITION;ZHOU KEVIN SHAOHUA;516;II
1503;ARTIFICIAL INTELLIGENCE A MODERN APPROACH;RUSSELL STUART;519;V
